"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Snohomish","Legislative District 21 State Representative Pos. 2","WRITE-IN"," ","60","0.1308","Legislative"
"Snohomish","Legislative District 32 State Representative Pos. 1","Shirley Sutton","(Prefers Democratic Party)","5812","29.3136","Legislative"
"Snohomish","Legislative District 32 State Representative Pos. 1","Keith Smith","(Prefers Democratic Party)","2384","12.024","Legislative"
"Snohomish","Legislative District 32 State Representative Pos. 1","Cindy Ryu","(Prefers Democratic Party)","11002","55.49","Legislative"
"Snohomish","Legislative District 32 State Representative Pos. 1","WRITE-IN"," ","629","3.1724","Legislative"
"Snohomish","Legislative District 32 State Representative Pos. 2","Gray Petersen","(Prefers Democratic Party)","2253","10.9449","Legislative"
"Snohomish","Legislative District 32 State Representative Pos. 2","Tamra Smilanich","(Prefers Non Partisan Party)","4429","21.5157","Legislative"
"Snohomish","Legislative District 32 State Representative Pos. 2","Lauren Davis","(Prefers Democratic Party)","13555","65.8489","Legislative"
"Snohomish","Legislative District 32 State Representative Pos. 2","WRITE-IN"," ","348","1.6906","Legislative"
"Snohomish","Legislative District 38 State Senator","Kelly M. Fox","(Prefers Democratic Party)","5529","14.0309","Legislative"
"Snohomish","Legislative District 38 State Senator","Bernard Moody","(Prefers Republican Party)","16008","40.6233","Legislative"
"Snohomish","Legislative District 38 State Senator","June Robinson","(Prefers Democratic Party)","17822","45.2266","Legislative"
"Snohomish","Legislative District 38 State Senator","WRITE-IN"," ","47","0.1193","Legislative"
"Snohomish","Legislative District 38 State Representative Pos. 1","Bert Johnson","(Prefers Republican Party)","14961","37.9259","Legislative"
"Snohomish","Legislative District 38 State Representative Pos. 1","Jorge Garrido","(Prefers Libertarian Party)","2068","5.2423","Legislative"
"Snohomish","Legislative District 38 State Representative Pos. 1","Lacey Sauvageau","(Prefers Democrat Party)","2873","7.283","Legislative"
"Snohomish","Legislative District 38 State Representative Pos. 1","Emily Wicks","(Prefers Democratic Party)","19502","49.4372","Legislative"
"Snohomish","Legislative District 38 State Representative Pos. 1","WRITE-IN"," ","44","0.1115","Legislative"
"Snohomish","Legislative District 38 State Representative Pos. 2","Mike Sells","(Prefers Democratic Party)","25215","67.3747","Legislative"
"Snohomish","Legislative District 38 State Representative Pos. 2","David Wiley","(Prefers Libertarian Party)","11568","30.9098","Legislative"
"Snohomish","Legislative District 38 State Representative Pos. 2","WRITE-IN"," ","642","1.7154","Legislative"
"Snohomish","Legislative District 39 State Senator","Kathryn A. Lewandowsky","(Prefers WA Progressive Party)","12990","33.5564","Legislative"
"Snohomish","Legislative District 39 State Senator","Keith L. Wagoner","(Prefers Republican Party)","25619","66.1802","Legislative"
"Snohomish","Legislative District 39 State Senator","WRITE-IN"," ","102","0.2635","Legislative"
"Snohomish","Legislative District 39 State Representative Pos. 1","Robert J. Sutherland","(Prefers Republican Party)","24256","61.0091","Legislative"
"Snohomish","Legislative District 39 State Representative Pos. 1","Claus Joens","(Prefers Democratic Party)","15441","38.8375","Legislative"
"Snohomish","Legislative District 39 State Representative Pos. 1","WRITE-IN"," ","61","0.1534","Legislative"
"Snohomish","Legislative District 39 State Representative Pos. 2","Sandy Mesenbrink","(Prefers Republican Party)","5621","14.1912","Legislative"
"Snohomish","Legislative District 39 State Representative Pos. 2","Ryan Johnson","(Prefers Democratic Party)","14030","35.4212","Legislative"
"Snohomish","Legislative District 39 State Representative Pos. 2","Carolyn Eslick","(Prefers Republican Party)","19913","50.2739","Legislative"
"Snohomish","Legislative District 39 State Representative Pos. 2","WRITE-IN"," ","45","0.1136","Legislative"
"Snohomish","Legislative District 44 State Representative Pos. 1","John T. Kartak","(Prefers Republican Party)","24194","44.3308","Legislative"
"Snohomish","Legislative District 44 State Representative Pos. 1","John Lovick","(Prefers Democratic Party)","30314","55.5446","Legislative"
"Snohomish","Legislative District 44 State Representative Pos. 1","WRITE-IN"," ","68","0.1246","Legislative"
"Snohomish","Legislative District 44 State Representative Pos. 2","Mark A. James","(Prefers Republican Party)","25594","47.3823","Legislative"
"Snohomish","Legislative District 44 State Representative Pos. 2","Anne Anderson","(Prefers Democratic Party)","10800","19.9941","Legislative"
"Snohomish","Legislative District 44 State Representative Pos. 2","April Berg","(Prefers Democratic Party)","17587","32.5589","Legislative"
"Snohomish","Legislative District 44 State Representative Pos. 2","WRITE-IN"," ","35","0.0648","Legislative"
"Snohomish","COUNTY COUNCIL DISTRICT 4 Council District 4","Delia O'Malley","(Prefers Independent Party)","2901","5.4603","County"
"Snohomish","COUNTY COUNCIL DISTRICT 4 Council District 4","Amber King","(Prefers Democratic Party)","11350","21.3631","County"
"Snohomish","COUNTY COUNCIL DISTRICT 4 Council District 4","Brenda Carrington","(Prefers Republican Party)","15871","29.8726","County"
"Snohomish","COUNTY COUNCIL DISTRICT 4 Council District 4","Jared Mead","(Prefers Democratic Party)","22945","43.1873","County"
"Snohomish","COUNTY COUNCIL DISTRICT 4 Council District 4","WRITE-IN"," ","62","0.1167","County"
"Snohomish","PUD COMMISSIONER NO 1 Commissioner District 1","Bruce  King","(States No Party Preference)","14105","19.1504","Public Utility"
"Snohomish","PUD COMMISSIONER NO 1 Commissioner District 1","Charles Cheshvan Sias","(States No Party Preference)","3346","4.5429","Public Utility"
"Snohomish","PUD COMMISSIONER NO 1 Commissioner District 1","Sidney (Sid) Logan","(States No Party Preference)","35723","48.5011","Public Utility"
"Snohomish","PUD COMMISSIONER NO 1 Commissioner District 1","Rob Toyer","(States No Party Preference)","20056","27.23","Public Utility"
"Snohomish","PUD COMMISSIONER NO 1 Commissioner District 1","WRITE-IN"," ","424","0.5757","Public Utility"
"Snohomish","DARRINGTON SCHOOL DISTRICT NO. 330 Proposition No. 1","Levy Yes"," ","467","41.9587","School"
"Snohomish","DARRINGTON SCHOOL DISTRICT NO. 330 Proposition No. 1","Levy No"," ","646","58.0413","School"
"Snohomish","EVERETT SCHOOL DISTRICT NO. 2 Proposition No. 1","Approved"," ","25519","58.7779","School"
"Snohomish","EVERETT SCHOOL DISTRICT NO. 2 Proposition No. 1","Rejected"," ","17897","41.2221","School"
"Snohomish","LAKEWOOD SCHOOL DISTRICT NO. 306 Proposition No. 1","Yes"," ","2538","46.1371","School"
"Snohomish","LAKEWOOD SCHOOL DISTRICT NO. 306 Proposition No. 1","No"," ","2963","53.8629","School"
"Snohomish","LAKEWOOD SCHOOL DISTRICT NO. 306 Proposition No. 2","Yes"," ","2831","51.3607","School"
"Snohomish","LAKEWOOD SCHOOL DISTRICT NO. 306 Proposition No. 2","No"," ","2681","48.6393","School"
"Snohomish","ARLINGTON  7 Precinct Committee Officer - Republican","Kari Ilonummi"," ","71","28.0632","PCO"
"Snohomish","ARLINGTON  7 Precinct Committee Officer - Republican","Randy Tendering"," ","182","71.9368","PCO"
"Snohomish","BRIER 5 Precinct Committee Officer - Democratic","Natalie Fuller"," ","76","33.6283","PCO"
"Snohomish","BRIER 5 Precinct Committee Officer - Democratic","Elizabeth (Liz) Curran"," ","150","66.3717","PCO"
"Snohomish","CYPRESS Precinct Committee Officer - Democratic","Derek Fike"," ","124","68.1319","PCO"
"Snohomish","CYPRESS Precinct Committee Officer - Democratic","Othman Riad"," ","58","31.8681","PCO"
"Snohomish","EDMONDS 19 Precinct Committee Officer - Democratic","Adrienne Fraley Monillas"," ","101","46.7593","PCO"
"Snohomish","EDMONDS 19 Precinct Committee Officer - Democratic","Mo Pannier"," ","25","11.5741","PCO"
"Snohomish","EDMONDS 19 Precinct Committee Officer - Democratic","Jenna Nand"," ","90","41.6667","PCO"
"Snohomish","EDMONDS 26 Precinct Committee Officer - Democratic","Ron Harrell"," ","49","45.3704","PCO"
"Snohomish","EDMONDS 26 Precinct Committee Officer - Democratic","Ronald Lundberg"," ","59","54.6296","PCO"
"Snohomish","EDMONDS 37 Precinct Committee Officer - Democratic","Paul Ferrari"," ","59","31.2169","PCO"
"Snohomish","EDMONDS 37 Precinct Committee Officer - Democratic","Heather Damron"," ","130","68.7831","PCO"
"Snohomish","EVERETT  13 Precinct Committee Officer - Democratic","Andrea Vaughn"," ","159","76.4423","PCO"
"Snohomish","EVERETT  13 Precinct Committee Officer - Democratic","Charles J. Mister"," ","49","23.5577","PCO"
"Snohomish","EVERETT  19 Precinct Committee Officer - Democratic","Jonathan C. Peebles"," ","81","41.9689","PCO"
"Snohomish","EVERETT  19 Precinct Committee Officer - Democratic","Skyler Clary"," ","112","58.0311","PCO"
"Snohomish","EVERETT  20 Precinct Committee Officer - Democratic","Hayden Jones"," ","126","63","PCO"
"Snohomish","EVERETT  20 Precinct Committee Officer - Democratic","Victor C. Harris"," ","74","37","PCO"
"Snohomish","EVERETT  27 Precinct Committee Officer - Democratic","Charles Adkins"," ","121","67.9775","PCO"
"Snohomish","EVERETT  27 Precinct Committee Officer - Democratic","Moh Kilani"," ","57","32.0225","PCO"
"Snohomish","EVERETT  80 Precinct Committee Officer - Democratic","Leri Lee Harper"," ","84","53.5032","PCO"
"Snohomish","EVERETT  80 Precinct Committee Officer - Democratic","Paul Benz"," ","73","46.4968","PCO"
"Snohomish","EVERETT  93 Precinct Committee Officer - Democratic","Fred Plappert"," ","45","28.6624","PCO"
"Snohomish","EVERETT  93 Precinct Committee Officer - Democratic","Patricia Mercer"," ","112","71.3376","PCO"
"Snohomish","EVERETT  95 Precinct Committee Officer - Democratic","Seth Pilkey"," ","55","57.8947","PCO"
"Snohomish","EVERETT  95 Precinct Committee Officer - Democratic","Ron Berry"," ","40","42.1053","PCO"
"Snohomish","HAMPTON Precinct Committee Officer - Democratic","Stephanie Schindler"," ","180","80.7175","PCO"
"Snohomish","HAMPTON Precinct Committee Officer - Democratic","Larry McIntosh"," ","43","19.2825","PCO"
"Snohomish","HIGH ROCK Precinct Committee Officer - Democratic","Dave Kranz"," ","68","61.8182","PCO"
"Snohomish","HIGH ROCK Precinct Committee Officer - Democratic","Polagaya McLaughlin"," ","42","38.1818","PCO"
"Snohomish","JEFF Precinct Committee Officer - Democratic","Micah Rowland"," ","72","44.7205","PCO"
"Snohomish","JEFF Precinct Committee Officer - Democratic","Sandi Bond"," ","89","55.2795","PCO"
"Snohomish","KENNARD Precinct Committee Officer - Democratic","Jessica Gonzalez"," ","89","66.9173","PCO"
"Snohomish","KENNARD Precinct Committee Officer - Democratic","Tyler Kelson"," ","44","33.0827","PCO"
"Snohomish","LAKE STEVENS 10 Precinct Committee Officer - Democratic","Joyce Copley"," ","57","41.0072","PCO"
"Snohomish","LAKE STEVENS 10 Precinct Committee Officer - Democratic","Elizabeth Coelho"," ","41","29.4964","PCO"
"Snohomish","LAKE STEVENS 10 Precinct Committee Officer - Democratic","Jeff Craig"," ","41","29.4964","PCO"
"Snohomish","LAKE STEVENS 24 Precinct Committee Officer - Republican","Christopher McTee"," ","103","52.551","PCO"
"Snohomish","LAKE STEVENS 24 Precinct Committee Officer - Republican","Mark Buse"," ","93","47.449","PCO"
"Snohomish","LIND Precinct Committee Officer - Republican","Carl Aardsma"," ","58","54.2056","PCO"
"Snohomish","LIND Precinct Committee Officer - Republican","Anita Shad"," ","49","45.7944","PCO"
"Snohomish","LYNNWOOD 12 Precinct Committee Officer - Democratic","Dan Williams"," ","122","64.8936","PCO"
"Snohomish","LYNNWOOD 12 Precinct Committee Officer - Democratic","James Trefry"," ","66","35.1064","PCO"
"Snohomish","LYNNWOOD 13 Precinct Committee Officer - Democratic","Marylou Eckart"," ","95","71.9697","PCO"
"Snohomish","LYNNWOOD 13 Precinct Committee Officer - Democratic","Mike Eckart"," ","37","28.0303","PCO"
"Snohomish","LYNNWOOD 16 Precinct Committee Officer - Democratic","Jon Lyons"," ","45","28.125","PCO"
"Snohomish","LYNNWOOD 16 Precinct Committee Officer - Democratic","Lisa Utter"," ","115","71.875","PCO"
"Snohomish","LYNNWOOD 26 Precinct Committee Officer - Democratic","Warren Palmer"," ","73","37.2449","PCO"
"Snohomish","LYNNWOOD 26 Precinct Committee Officer - Democratic","Elizabeth Ann Lunsford"," ","123","62.7551","PCO"
"Snohomish","MARYSVILLE  3 Precinct Committee Officer - Democratic","Raymond (Ray) Miller"," ","69","42.0732","PCO"
"Snohomish","MARYSVILLE  3 Precinct Committee Officer - Democratic","Kelly Wright"," ","95","57.9268","PCO"
"Snohomish","MARYSVILLE 31 Precinct Committee Officer - Democratic","Andrew Dial"," ","60","31.4136","PCO"
"Snohomish","MARYSVILLE 31 Precinct Committee Officer - Democratic","Teresa Myer"," ","131","68.5864","PCO"
"Snohomish","MARYSVILLE 32 Precinct Committee Officer - Democratic","Jeffery Denton"," ","52","46.8468","PCO"
"Snohomish","MARYSVILLE 32 Precinct Committee Officer - Democratic","Michael Rainey"," ","59","53.1532","PCO"
"Snohomish","MARYSVILLE 54 Precinct Committee Officer - Republican","Shirlee Kippen"," ","86","45.2632","PCO"
"Snohomish","MARYSVILLE 54 Precinct Committee Officer - Republican","Mary D. Collins"," ","104","54.7368","PCO"
"Snohomish","MEADOWDALE Precinct Committee Officer - Republican","Bruce Ellis"," ","64","72.7273","PCO"
"Snohomish","MEADOWDALE Precinct Committee Officer - Republican","Kaare K. Ness"," ","24","27.2727","PCO"
"Snohomish","MILL CREEK  2 Precinct Committee Officer - Democratic","Derick DeWitt"," ","36","22.7848","PCO"
"Snohomish","MILL CREEK  2 Precinct Committee Officer - Democratic","April Berg"," ","122","77.2152","PCO"
"Snohomish","MILL CREEK 17 Precinct Committee Officer - Republican","Nicholas Swett"," ","71","51.0791","PCO"
"Snohomish","MILL CREEK 17 Precinct Committee Officer - Republican","Karen Meredith"," ","68","48.9209","PCO"
"Snohomish","MOUNTLAKE TERRACE 10 Precinct Committee Officer - Democratic","Grace Lindsley"," ","136","56.6667","PCO"
"Snohomish","MOUNTLAKE TERRACE 10 Precinct Committee Officer - Democratic","Lael Catherine White"," ","104","43.3333","PCO"
"Snohomish","MOUNTLAKE TERRACE 13 Precinct Committee Officer - Democratic","Gwyn Higginbotham"," ","112","47.8632","PCO"
"Snohomish","MOUNTLAKE TERRACE 13 Precinct Committee Officer - Democratic","Marguerite Dekker"," ","122","52.1368","PCO"
"Snohomish","MOUNTLAKE TERRACE 14 Precinct Committee Officer - Democratic","Kate Miyasato"," ","193","81.0924","PCO"
"Snohomish","MOUNTLAKE TERRACE 14 Precinct Committee Officer - Democratic","Nicolas Quijano"," ","45","18.9076","PCO"
"Snohomish","PANTHER CREEK Precinct Committee Officer - Democratic","Christopher Dingle"," ","30","21.4286","PCO"
"Snohomish","PANTHER CREEK Precinct Committee Officer - Democratic","Kerrie McLaughlin"," ","110","78.5714","PCO"
"Snohomish","SISCO Precinct Committee Officer - Republican","James Kline"," ","150","76.1421","PCO"
"Snohomish","SISCO Precinct Committee Officer - Republican","Henry Herbert"," ","47","23.8579","PCO"
"Snohomish","SNOHOMISH  8 Precinct Committee Officer - Republican","Bob McCaughan"," ","113","56.5","PCO"
"Snohomish","SNOHOMISH  8 Precinct Committee Officer - Republican","Don Baldwin"," ","87","43.5","PCO"
"Snohomish","STAFFORD Precinct Committee Officer - Republican","Michael Albrecht"," ","94","78.9916","PCO"
"Snohomish","STAFFORD Precinct Committee Officer - Republican","Tim Bendokas"," ","25","21.0084","PCO"
"Snohomish","STANWOOD 5 Precinct Committee Officer - Republican","Roland Cave"," ","98","36.9811","PCO"
"Snohomish","STANWOOD 5 Precinct Committee Officer - Republican","Sarah Brannon"," ","167","63.0189","PCO"
"Snohomish","STICKNEY Precinct Committee Officer - Democratic","Bret Chiafalo"," ","81","34.6154","PCO"
"Snohomish","STICKNEY Precinct Committee Officer - Democratic","Darla Varrenti"," ","153","65.3846","PCO"
"Snohomish","SUNNYSIDE Precinct Committee Officer - Republican","Ed Osgood"," ","32","50","PCO"
"Snohomish","SUNNYSIDE Precinct Committee Officer - Republican","Debra J. Idso"," ","32","50","PCO"
"Snohomish","WINDROSE Precinct Committee Officer - Democratic","Rubin Jackson"," ","175","64.5756","PCO"
"Snohomish","WINDROSE Precinct Committee Officer - Democratic","John Agyapong"," ","96","35.4244","PCO"
"Spokane","Congressional District 5 U.S. Representative","Chris Armitage","(Prefers Democratic Party)","20199","12.3907","Congressional"
"Spokane","Congressional District 5 U.S. Representative","Brendan O'Regan","(Prefers Independent Party)","3374","2.0697","Congressional"
"Spokane","Congressional District 5 U.S. Representative","Stephen T. Major","(Prefers Republican Party)","12131","7.4415","Congressional"
"Spokane","Congressional District 5 U.S. Representative","Dave Wilson","(Prefers Democratic Party)","43801","26.8688","Congressional"
"Spokane","Congressional District 5 U.S. Representative","Cathy McMorris Rodgers","(Prefers Republican Party)","83233","51.0576","Congressional"
"Spokane","Congressional District 5 U.S. Representative","WRITE-IN"," ","280","0.1718","Congressional"
"Spokane","Washington State Governor","Alex Tsimerman","(Prefers StandupAmerica Party)","132","0.0784","State Executive"
"Spokane","Washington State Governor","Phil Fortunato","(Prefers Republican Party)","8712","5.1723","State Executive"
"Spokane","Washington State Governor","Ryan Ryals","(Prefers Unaffiliated Party)","317","0.1882","State Executive"
"Spokane","Washington State Governor","Leon Aaron Lawson","(Prefers Trump Republican Party)","2357","1.3994","State Executive"
"Spokane","Washington State Governor","Henry Clay Dennison","(Prefers Socialist Workers Party)","252","0.1496","State Executive"
"Spokane","Washington State Governor","Tim Eyman","(Prefers Republican Party)","10868","6.4523","State Executive"
"Spokane","Washington State Governor","Liz Hallock","(Prefers Green Party)","976","0.5795","State Executive"
"Spokane","Washington State Governor","Goodspaceguy","(Prefers Trump Republican Party)","532","0.3158","State Executive"
"Spokane","Washington State Governor","Omari Tahir Garrett","(Prefers Democrat Party)","556","0.3301","State Executive"
"Spokane","Washington State Governor","Don L. Rivers","(Prefers Democratic Party)","1585","0.941","State Executive"
"Spokane","Washington State Governor","Martin L. 'Iceman' Wheeler","(Prefers Republican Party)","371","0.2203","State Executive"
"Spokane","Washington State Governor","Raul Garcia","(Prefers Republican Party)","21022","12.4808","State Executive"
"Spokane","Washington State Governor","Tylor Grow","(Prefers Republican Party)","111","0.0659","State Executive"
"Spokane","Washington State Governor","Winston Wilkes","(Prefers Propertarianist Party)","38","0.0226","State Executive"
"Spokane","Washington State Governor","Brian R. Weed","(States No Party Preference)","239","0.1419","State Executive"
"Spokane","Washington State Governor","Thor Amundson","(Prefers Independent Party)","354","0.2102","State Executive"
"Spokane","Washington State Governor","Gene Hart","(Prefers Democratic Party)","802","0.4761","State Executive"
"Spokane","Washington State Governor","William (Bill) Miller","(Prefers American Patriot Party)","133","0.079","State Executive"
"Spokane","Washington State Governor","Matthew Murray","(Prefers Republican Party)","592","0.3515","State Executive"
"Spokane","Washington State Governor","Dylan B. Nails","(Prefers Independent Party)","147","0.0873","State Executive"
"Spokane","Washington State Governor","Cameron M. Vessey","(States No Party Preference)","80","0.0475","State Executive"
"Spokane","Washington State Governor","David W. Blomstrom","(Prefers Fifth Republic Party)","42","0.0249","State Executive"
"Spokane","Washington State Governor","Anton Sakharov","(Prefers Trump Republican Party)","1224","0.7267","State Executive"
"Spokane","Washington State Governor","Craig Campbell","(States No Party Preference)","151","0.0896","State Executive"
"Spokane","Washington State Governor","Nate Herzog","(Prefers Pre2016 Republican Party)","498","0.2957","State Executive"
"Spokane","Washington State Governor","Cregan M. Newhouse","(States No Party Preference)","120","0.0712","State Executive"
"Spokane","Washington State Governor","Ian Gonzales","(Prefers Republican Party)","338","0.2007","State Executive"
"Spokane","Washington State Governor","Cairo D'Almeida","(Prefers Democratic Party)","577","0.3426","State Executive"
"Spokane","Washington State Governor","Elaina J. Gonzalez","(Prefers Independent Party)","458","0.2719","State Executive"
"Spokane","Washington State Governor","Jay Inslee","(Prefers Democratic Party)","66433","39.4413","State Executive"
"Spokane","Washington State Governor","Joshua Freed","(Prefers Republican Party)","21061","12.5039","State Executive"
"Spokane","Washington State Governor","David Voltz","(Prefers Cascadia Labour Party)","72","0.0427","State Executive"
"Spokane","Washington State Governor","Joshua Wolf","(Prefers New-Liberty Party)","180","0.1069","State Executive"
"Spokane","Washington State Governor","Loren Culp","(Prefers Republican Party)","26176","15.5407","State Executive"
"Spokane","Washington State Governor","Richard L. Carpenter","(Prefers Republican Party)","497","0.2951","State Executive"
"Spokane","Washington State Governor","Bill Hirt","(Prefers Republican Party)","291","0.1728","State Executive"
"Spokane","Washington State Governor","WRITE-IN"," ","141","0.0837","State Executive"
"Spokane","Washington State Lt. Governor","Joseph Brumbles","(Prefers Republican Party)","14755","9.3664","State Executive"
"Spokane","Washington State Lt. Governor","Jared Frerichs","(Prefers Libertarian Party)","2224","1.4118","State Executive"
"Spokane","Washington State Lt. Governor","Ann Davison Sattler","(Prefers Republican Party)","20461","12.9885","State Executive"
"Spokane","Washington State Lt. Governor","James R. Rafferty","(Prefers Democratic Party)","8538","5.4199","State Executive"
"Spokane","Washington State Lt. Governor","Marko Liias","(Prefers Democratic Party)","17381","11.0333","State Executive"
"Spokane","Washington State Lt. Governor","Matt Seymour","(Prefers Libertarian Party)","2413","1.5318","State Executive"
"Spokane","Washington State Lt. Governor","Michelle Jasmer","(Prefers Democratic Party)","16588","10.5299","State Executive"
"Spokane","Washington State Lt. Governor","Bill Penor","(Prefers Republican Party)","5247","3.3308","State Executive"
"Spokane","Washington State Lt. Governor","Richard (Dick) Muri","(Prefers Republican Party)","14498","9.2032","State Executive"
"Spokane","Washington State Lt. Governor","Denny Heck","(Prefers Democratic Party)","24152","15.3315","State Executive"
"Spokane","Washington State Lt. Governor","Marty McClendon","(Prefers Republican Party)","30813","19.5598","State Executive"
"Spokane","Washington State Lt. Governor","WRITE-IN"," ","462","0.2933","State Executive"
"Spokane","Washington State Secretary of State","Ed Minger","(Prefers Independent Party)","6527","3.9859","State Executive"
"Spokane","Washington State Secretary of State","Gentry Lange","(Prefers Progressive Party)","2892","1.7661","State Executive"
"Spokane","Washington State Secretary of State","Kim Wyman","(Prefers Republican Party)","95637","58.4032","State Executive"
"Spokane","Washington State Secretary of State","Gael Tarleton","(Prefers Democratic Party)","58530","35.7429","State Executive"
"Spokane","Washington State Secretary of State","WRITE-IN"," ","167","0.102","State Executive"
"Spokane","Washington State State Treasurer","Duane A. Davidson","(Prefers Republican Party)","93550","58.0879","State Executive"
"Spokane","Washington State State Treasurer","Mike Pellicciotti","(Prefers Democratic Party)","67294","41.7848","State Executive"
"Spokane","Washington State State Treasurer","WRITE-IN"," ","205","0.1273","State Executive"
"Spokane","Washington State State Auditor","Joshua Casey","(Prefers Democratic Party)","17163","10.6387","State Executive"
"Spokane","Washington State State Auditor","Chris Leyba","(Prefers Republican Party)","86731","53.7613","State Executive"
"Spokane","Washington State State Auditor","Pat (Patrice) McCarthy","(Prefers Democratic Party)","57234","35.4772","State Executive"
"Spokane","Washington State State Auditor","WRITE-IN"," ","198","0.1227","State Executive"
"Spokane","Washington State Attorney General","Matt Larkin","(Prefers Republican Party)","44699","27.44","State Executive"
"Spokane","Washington State Attorney General","Mike Vaska","(Prefers GOP Party)","12316","7.5606","State Executive"
"Spokane","Washington State Attorney General","Brett Rogers","(Prefers Republican Party)","32990","20.2521","State Executive"
"Spokane","Washington State Attorney General","Bob Ferguson","(Prefers Democratic Party)","72690","44.6233","State Executive"
"Spokane","Washington State Attorney General","WRITE-IN"," ","202","0.124","State Executive"
"Spokane","Washington State Commissioner of Public Lands","Cameron Whitney","(Prefers Republican Party)","21477","13.6069","State Executive"
"Spokane","Washington State Commissioner of Public Lands","Steve Sharon","(Prefers Republican Party)","17613","11.1588","State Executive"
"Spokane","Washington State Commissioner of Public Lands","Hilary Franz","(Prefers Democratic Party)","60532","38.3505","State Executive"
"Spokane","Washington State Commissioner of Public Lands","Kelsey Reyes","(Prefers Libertarian Party)","5568","3.5276","State Executive"
"Spokane","Washington State Commissioner of Public Lands","Maryam Abasbarzy","(Prefers Republican Party)","3072","1.9463","State Executive"
"Spokane","Washington State Commissioner of Public Lands","Sue Kuehl Pederson","(Prefers Republican Party)","40408","25.6008","State Executive"
"Spokane","Washington State Commissioner of Public Lands","Frank Wallbrown","(Prefers Democratic Party)","8945","5.6672","State Executive"
"Spokane","Washington State Commissioner of Public Lands","WRITE-IN"," ","224","0.1419","State Executive"
"Spokane","Washington State Superintendent of Public Instruction","Ron Higgins"," ","46842","31.9057","State Executive"
"Spokane","Washington State Superintendent of Public Instruction","Maia Espinoza"," ","34879","23.7573","State Executive"
"Spokane","Washington State Superintendent of Public Instruction","Stan Lippmann"," ","3905","2.6598","State Executive"
"Spokane","Washington State Superintendent of Public Instruction","David Spring"," ","7698","5.2434","State Executive"
"Spokane","Washington State Superintendent of Public Instruction","Dennis Wick"," ","9865","6.7194","State Executive"
"Spokane","Washington State Superintendent of Public Instruction","Chris Reykdal"," ","42690","29.0776","State Executive"
"Spokane","Washington State Superintendent of Public Instruction","WRITE-IN"," ","935","0.6369","State Executive"
"Spokane","Washington State Insurance Commissioner","Anthony Welti","(Prefers Libertarian Party)","19896","12.4539","State Executive"
"Spokane","Washington State Insurance Commissioner","Chirayu Avinash Patel","(Prefers Republican Party)","65760","41.1625","State Executive"
"Spokane","Washington State Insurance Commissioner","Mike Kreidler","(Prefers Democratic Party)","73698","46.1313","State Executive"
"Spokane","Washington State Insurance Commissioner","WRITE-IN"," ","403","0.2523","State Executive"
"Spokane","Legislative District 3 State Senator","Dave Lucas","(Prefers Republican Party)","15058","41.0904","Legislative"
"Spokane","Legislative District 3 State Senator","Andy Billig","(Prefers DEMOCRATIC Party)","21528","58.7458","Legislative"
"Spokane","Legislative District 3 State Senator","WRITE-IN"," ","60","0.1637","Legislative"
"Spokane","Legislative District 3 State Representative Pos. 1","Marcus Riccelli","(Prefers Democratic Party)","21707","59.6363","Legislative"
"Spokane","Legislative District 3 State Representative Pos. 1","Laura D Carder","(Prefers Republican Party)","14610","40.1385","Legislative"
"Spokane","Legislative District 3 State Representative Pos. 1","WRITE-IN"," ","82","0.2253","Legislative"
"Spokane","Legislative District 3 State Representative Pos. 2","Timm Ormsby","(Prefers DEMOCRATIC Party)","22263","61.3999","Legislative"
"Spokane","Legislative District 3 State Representative Pos. 2","Bob Apple","(Prefers R Party)","13851","38.2002","Legislative"
"Spokane","Legislative District 3 State Representative Pos. 2","WRITE-IN"," ","145","0.3999","Legislative"
"Spokane","Legislative District 4 State Senator","John Roskelley","(Prefers Democrat Party)","17232","33.0533","Legislative"
"Spokane","Legislative District 4 State Senator","Ann Marie Danimus","(Prefers Independent Party)","3158","6.0575","Legislative"
"Spokane","Legislative District 4 State Senator","Mike Padden","(Prefers Republican Party)","31700","60.8048","Legislative"
"Spokane","Legislative District 4 State Senator","WRITE-IN"," ","44","0.0844","Legislative"
"Spokane","Legislative District 4 State Representative Pos. 1","Dave Whitehead","(Prefers Republican Party)","4316","8.3206","Legislative"
"Spokane","Legislative District 4 State Representative Pos. 1","Mike Conrad","(Prefers Republican Party)","8705","16.782","Legislative"
"Spokane","Legislative District 4 State Representative Pos. 1","Lori Feagan","(Prefers Democratic Party)","18668","35.9893","Legislative"
"Spokane","Legislative District 4 State Representative Pos. 1","Bob McCaslin","(Prefers Republican Party)","20120","38.7885","Legislative"
"Spokane","Legislative District 4 State Representative Pos. 1","WRITE-IN"," ","62","0.1195","Legislative"
"Spokane","Legislative District 4 State Representative Pos. 2","Nathan R Sybrandy","(Prefers Republican Party)","2851","5.6033","Legislative"
"Spokane","Legislative District 4 State Representative Pos. 2","Rob Chase","(Prefers Republican Party)","16920","33.2541","Legislative"
"Spokane","Legislative District 4 State Representative Pos. 2","Leonard Christian","(Prefers Republican Party)","13531","26.5934","Legislative"
"Spokane","Legislative District 4 State Representative Pos. 2","Lance Gurel","(Prefers Democrat Party)","17503","34.3999","Legislative"
